date,sameday,3lag,7lag,14lag,lat,long,ws,air_temp,atmos_pres,visibility,dew_point,RH,
5-Jul,0.857987861,2.881922872,1.461030781,1.041652845,32.45,44.45,4,37.08,995.48,10000,14.8,27.56,Babil
6-Jul,2.053177947,1.120517219,0.521482981,1.019795505,32.45,44.45,3,36.86,994.36,10000,15.49,30.79,Babil
7-Jul,0.504561183,0.648568975,2.106352287,1.772414967,32.45,44.45,4,36.55,993.88,10000,16.74,32.99,Babil
8-Jul,1.057324738,0.857987861,0.959675896,1.392550516,32.45,44.45,3.33,37.36,995.71,10000,17.94,32.99,Babil
9-Jul,1.015657993,2.053177947,2.881922872,1.504961143,32.45,44.45,3.25,35.87,996.98,10000,18.05,35.55,Babil
10-Jul,2.14068926,0.504561183,1.120517219,1.191237624,32.45,44.45,3,34.15,998.1,10000,16.5,35.63,Babil
11-Jul,2.187042738,1.057324738,0.648568975,1.92321287,32.45,44.45,4,39.6,998.88,10000,15.17,24.3,Babil
13-Jul,1.109627171,2.14068926,2.053177947,0.521482981,32.45,44.45,2,35.17,995.24,10000,17.36,37.16,Babil
15-Jul,0.457712816,1.718971283,1.057324738,0.959675896,32.45,44.45,4,35.6,1000.94,10000,13.13,28.84,Babil
16-Jul,1.654670804,1.109627171,1.015657993,2.881922872,32.45,44.45,5.5,37.6,996.92,10000,14.22,25.89,Babil
17-Jul,1.972144567,1.668387149,2.14068926,1.120517219,32.45,44.45,4.67,36.38,996.29,10000,13.31,26.44,Babil
18-Jul,1.461800271,0.457712816,2.187042738,0.648568975,32.45,44.45,4.33,37.4,999.5,10000,12,22.81,Babil
19-Jul,0.766069178,1.654670804,1.718971283,0.857987861,32.45,44.45,4,36.97,1001.79,10000,14.07,26.91,Babil
20-Jul,0.903517261,1.972144567,1.109627171,2.053177947,32.45,44.45,5,37.92,1000.1,10000,12.34,22.22,Babil
21-Jul,0.943375191,1.461800271,1.668387149,0.504561183,32.45,44.45,4.75,37.37,996.26,10000,13.49,25.43,Babil
22-Jul,1.019401101,0.766069178,0.457712816,1.057324738,32.45,44.45,2,35,996.39,10000,16.31,34.98,Babil
25-Jul,1.303961827,1.019401101,1.461800271,2.187042738,32.45,44.45,2.5,39.4,997.9,10000,19.13,31.49,Babil
27-Jul,1.074620867,1.014745757,0.903517261,1.109627171,32.45,44.45,2.67,39.33,1001.45,10000,20.43,35.03,Babil
28-Jul,1.054301203,1.303961827,0.943375191,1.668387149,32.45,44.45,2.5,39.29,998.5,10000,19.71,33.26,Babil
29-Jul,1.195958508,1.130326009,1.019401101,0.457712816,32.45,44.45,2,38.27,998.68,10000,22.58,41.3,Babil
30-Jul,1.338152171,1.074620867,0.916131703,1.654670804,32.45,44.45,5,40.09,998.46,10000,17.21,27.33,Babil
31-Jul,0.70684687,1.054301203,1.014745757,1.972144567,32.45,44.45,2,38.35,997.58,10000,17.15,30.31,Babil
1-Aug,1.316058328,1.195958508,1.303961827,1.461800271,32.45,44.45,2.5,36.97,996.35,10000,15.82,30.47,Babil
2-Aug,0.977282139,1.338152171,1.130326009,0.766069178,32.45,44.45,2.5,38.32,997.44,10000,16.34,29.02,Babil
4-Aug,1.136694361,1.316058328,1.054301203,0.943375191,32.45,44.45,2,35.8,995.51,10000,15.37,30.63,Babil
5-Aug,1.156250195,0.977282139,1.195958508,1.019401101,32.45,44.45,4.33,34.93,995.78,10000,16.88,36.35,Babil
6-Aug,0.680586687,1.177705374,1.338152171,0.916131703,32.45,44.45,3,33.6,996.35,10000,16.6,36.54,Babil
7-Aug,1.401883219,1.136694361,0.70684687,1.014745757,32.45,44.45,10.5,37.2,996.18,9666.67,13.93,25.88,Babil
8-Aug,0.716841731,1.156250195,1.316058328,1.303961827,32.45,44.45,4.67,35.91,995.71,10000,15.91,32.3,Babil
9-Aug,0.815781288,0.680586687,0.977282139,1.130326009,32.45,44.45,5,36.27,996.53,10000,16.32,31.74,Babil
10-Aug,0.710551699,1.401883219,1.177705374,1.074620867,32.45,44.45,3.5,33.25,999.38,10000,14.68,33.66,Babil
11-Aug,0.336497239,0.716841731,1.136694361,1.054301203,32.45,44.45,5,32.23,1000.65,9750,17.86,44.24,Babil
12-Aug,0.612934528,0.815781288,1.156250195,1.195958508,32.45,44.45,4.67,32.78,1000.05,10000,17.55,42.86,Babil
13-Aug,1.463898141,0.710551699,0.680586687,1.338152171,32.45,44.45,3.25,35.09,997.94,10000,16.7,35.06,Babil
14-Aug,1.339674179,0.336497239,1.401883219,0.70684687,32.45,44.45,5.4,33.78,995.35,10000,15.79,35.55,Babil
15-Aug,0.797233903,0.612934528,0.716841731,1.316058328,32.45,44.45,3.75,32.58,995.44,9500,15.24,37.11,Babil
16-Aug,2.142381479,1.463898141,0.815781288,0.977282139,32.45,44.45,5.67,33.97,997.56,10000,15.74,35.77,Babil
17-Aug,0.908975087,1.339674179,0.710551699,1.177705374,32.45,44.45,4.25,33.93,998.55,10000,13.4,31.28,Babil
18-Aug,1.378491167,0.797233903,0.336497239,1.136694361,32.45,44.45,5.25,32.86,997.46,10000,14.3,35.09,Babil
19-Aug,0.946549677,2.142381479,0.612934528,1.156250195,32.45,44.45,4.33,32,998.18,10000,15.44,38.86,Babil
20-Aug,0.786294636,0.908975087,1.463898141,0.680586687,32.45,44.45,5.67,32.3,999.78,10000,16.69,41.99,Babil
21-Aug,0.51546058,1.378491167,1.339674179,1.401883219,32.45,44.45,3.67,33.66,998.39,10000,15.2,35.46,Babil
22-Aug,0.278204294,0.946549677,0.797233903,0.716841731,32.45,44.45,4,32.74,997.4,10000,16.84,40.76,Babil
23-Aug,0.261698455,0.786294636,2.142381479,0.815781288,32.45,44.45,4.5,33,999.17,9666.67,16.63,39.84,Babil
24-Aug,0.784885126,0.51546058,0.908975087,0.710551699,32.45,44.45,4,33.27,1001.54,10000,15.84,37.05,Babil
25-Aug,1.018589805,0.278204294,1.378491167,0.336497239,32.45,44.45,6,32.26,1001.53,10000,14.43,36.73,Babil
26-Aug,0.900847053,0.261698455,0.946549677,0.612934528,32.45,44.45,3.33,33.32,1000.92,10000,15.07,34.94,Babil
28-Aug,1.160357802,1.018589805,0.51546058,1.339674179,32.45,44.45,3.67,33.14,1002.43,10000,17.61,40.82,Babil
29-Aug,0.42581587,0.900847053,0.278204294,0.797233903,32.45,44.45,5.33,33.69,1002.3,10000,16.17,37.25,Babil
30-Aug,1.153112677,1.467238889,0.261698455,2.142381479,32.45,44.45,3,33.58,1000.9,10000,18.09,41.24,Babil
1-Sep,0.942755325,0.42581587,1.018589805,1.378491167,32.45,44.45,4,35.17,1002.3,10000,17.56,37.4,Babil
2-Sep,0.878747627,1.153112677,0.900847053,0.946549677,32.45,44.45,3.5,37.2,1005.63,10000,17.01,32.68,Babil
4-Sep,0.532650799,0.942755325,1.160357802,0.51546058,32.45,44.45,4.67,34.46,1003.55,9428.57,15.71,34.62,Babil
5-Sep,0.58918264,0.878747627,0.42581587,0.278204294,32.45,44.45,4.67,32.89,1002.87,10000,17.67,42.06,Babil
7-Sep,0.660846674,0.532650799,0.463215209,0.784885126,32.45,44.45,2,33.6,1005.24,10000,18.66,44.13,Babil
9-Sep,1.452200903,0.548520191,0.878747627,0.900847053,32.45,44.45,3.33,34.1,1004.01,10000,17.63,39.57,Babil
11-Sep,1.047533863,0.920591716,0.532650799,1.160357802,32.45,44.45,2.5,33.66,1003.39,10000,17.21,40.33,Babil
12-Sep,1.280669368,1.452200903,0.58918264,0.42581587,32.45,44.45,5,29.5,1005.08,10000,17.82,50.41,Babil
13-Sep,1.287063348,0.851380478,0.548520191,1.153112677,32.45,44.45,3,34.66,1005.79,10000,16.57,35.25,Babil
14-Sep,1.380845874,1.047533863,0.660846674,0.463215209,32.45,44.45,4,34.26,1005.11,10000,15.81,34.58,Babil
15-Sep,1.440145079,1.280669368,0.920591716,0.942755325,32.45,44.45,4,35.55,1004.83,10000,16.08,33.17,Babil
16-Sep,1.184471646,1.287063348,1.452200903,0.878747627,32.45,44.45,6,31.99,1005.53,9714.29,16.11,39.93,Babil
17-Sep,1.688125757,1.380845874,0.851380478,0.7154584,32.45,44.45,3.33,29.37,1007.4,10000,17.98,46.49,Babil
18-Sep,1.13273062,1.440145079,1.047533863,0.532650799,32.45,44.45,3,31.65,1006.46,10000,17.69,45.76,Babil
19-Sep,0.632998144,1.184471646,1.280669368,0.58918264,32.45,44.45,2,31.25,1005.74,10000,18.38,47.84,Babil
20-Sep,0.822147295,1.688125757,1.287063348,0.548520191,32.45,44.45,2.5,30.22,1005.98,10000,16.17,44.61,Babil
21-Sep,1.144176205,1.13273062,1.380845874,0.660846674,32.45,44.45,3,29.97,1006.43,10000,16.84,46.64,Babil
22-Sep,0.592089675,0.632998144,1.440145079,0.920591716,32.45,44.45,3,32.06,1006.01,10000,17.14,43.11,Babil
23-Sep,1.009419768,0.822147295,1.184471646,1.452200903,32.45,44.45,4,32.54,1006.51,10000,17.23,41.86,Babil
24-Sep,1.521763271,1.144176205,1.688125757,0.851380478,32.45,44.45,2,29.36,1007.04,10000,17.01,48.89,Babil
25-Sep,1.221603119,0.592089675,1.13273062,1.047533863,32.45,44.45,4,30.8,1006.8,10000,17.35,47.77,Babil
27-Sep,1.669270871,1.521763271,0.822147295,1.287063348,32.45,44.45,3,30.55,1006.15,10000,17.03,45.52,Babil
28-Sep,1.442160805,1.221603119,1.144176205,1.380845874,32.45,44.45,4.33,30.76,1005.49,9714.29,17.49,46.43,Babil
29-Sep,1.339980966,1.092521879,0.592089675,1.440145079,32.45,44.45,4,29.73,1004.08,10000,13.96,40.94,Babil
30-Sep,0.623062848,1.669270871,1.009419768,1.184471646,32.45,44.45,3.33,28.83,1003.58,10000,14.95,45.38,Babil
1-Oct,1.253796962,1.442160805,1.521763271,1.688125757,32.45,44.45,4,29,1006.79,10000,14.41,43.9,Babil
3-Oct,0.754715628,0.623062848,1.092521879,0.632998144,32.45,44.45,2.5,30.74,1003.86,10000,16.19,43.48,Babil
4-Oct,0.737011206,1.253796962,1.669270871,0.822147295,32.45,44.45,2.5,29.63,1008.01,10000,15.53,44.47,Babil
5-Oct,0.927601018,0.483265078,1.442160805,1.144176205,32.45,44.45,2,30.1,1008.88,10000,11.18,32.01,Babil
6-Oct,0.30809081,0.754715628,1.339980966,0.592089675,32.45,44.45,3,25.75,1010.2,10000,12.07,44.32,Babil
7-Oct,0.375002807,0.737011206,0.623062848,1.009419768,32.45,44.45,4,26.37,1011.33,10000,12.66,44.23,Babil
8-Oct,0.414930608,0.927601018,1.253796962,1.521763271,32.45,44.45,3.5,24.88,1012.96,10000,9.73,41.9,Babil
9-Oct,0.122360636,0.30809081,0.483265078,1.221603119,32.45,44.45,5,25.03,1016.7,10000,11.16,43.78,Babil
11-Oct,1.438465532,0.414930608,0.737011206,1.669270871,32.45,44.45,2,24.94,1012.47,10000,11.57,45.79,Babil
12-Oct,0.833466168,0.122360636,0.927601018,1.442160805,32.45,44.45,3,24.91,1011.51,10000,11.56,47.03,Babil
13-Oct,1.816709884,0.739399245,0.30809081,1.339980966,32.45,44.45,2,23.43,1010.67,10000,10,44.56,Babil
14-Oct,1.353313773,1.438465532,0.375002807,0.623062848,32.45,44.45,3,24.3,1011.63,10000,11.45,47.61,Babil
15-Oct,1.505989861,0.833466168,0.414930608,1.253796962,32.45,44.45,3.5,27.33,1012.13,10000,13.72,45.03,Babil
16-Oct,0.264398613,1.816709884,0.122360636,0.483265078,32.45,44.45,2.5,25.09,1011.01,10000,13.16,49.92,Babil
17-Oct,0.682368741,1.353313773,0.739399245,0.754715628,32.45,44.45,3,26.47,1011.65,10000,13.5,47.67,Babil
18-Oct,1.592322228,1.505989861,1.438465532,0.737011206,32.45,44.45,4,24.2,1013.28,10000,12.59,51.69,Babil
19-Oct,1.41003624,0.264398613,0.833466168,0.927601018,32.45,44.45,5,25.89,1014.76,10000,11.46,44.47,Babil
20-Oct,1.608218388,0.682368741,1.816709884,0.30809081,32.45,44.45,3,24.86,1013.29,10000,11.87,47.43,Babil
21-Oct,0.938277002,1.592322228,1.353313773,0.375002807,32.45,44.45,2.5,25.38,1013.68,10000,13.01,48.13,Babil
22-Oct,1.262137658,1.41003624,1.505989861,0.414930608,32.45,44.45,3.75,25.78,1014.45,10000,11.13,42.27,Babil
23-Oct,0.224574965,1.608218388,0.264398613,0.122360636,32.45,44.45,4,25.53,1014.17,10000,8.98,37.86,Babil
24-Oct,0.703114061,0.938277002,0.682368741,0.739399245,32.45,44.45,3,23.48,1012.08,10000,12.4,52.52,Babil
25-Oct,0.862744032,1.262137658,1.592322228,1.438465532,32.45,44.45,2.33,21.94,1012.5,10000,9.64,51.01,Babil
27-Oct,1.602862432,0.703114061,1.608218388,1.816709884,32.45,44.45,4,23.33,1015.48,10000,10.32,47.47,Babil
29-Oct,0.414516657,0.900983672,1.262137658,1.505989861,32.45,44.45,2,20.23,1015.74,10000,10.51,57.24,Babil
31-Oct,1.104336463,0.765223944,0.703114061,0.682368741,32.45,44.45,3,22.51,1014.5,10000,9.94,47.65,Babil
1-Nov,0.805464989,0.414516657,0.862744032,1.592322228,32.45,44.45,3,24.31,1014.85,10000,10.4,42.65,Babil
2-Nov,0.875683596,0.213745248,0.900983672,1.41003624,32.45,44.45,3,24.25,1014.68,10000,11.89,46.46,Babil
3-Nov,0.715549338,1.104336463,1.602862432,1.608218388,32.45,44.45,4.5,23.3,1015.95,10000,12.04,50.35,Babil
5-Nov,0.983511344,0.875683596,0.414516657,1.262137658,32.45,44.45,2.75,24.41,1009.23,10000,12.2,47.42,Babil
6-Nov,0.356288888,0.715549338,0.213745248,0.224574965,32.45,44.45,2,21.86,1011.43,10000,12.86,57.91,Babil
7-Nov,0.504376533,1.736557227,1.104336463,0.703114061,32.45,44.45,2.25,21.44,1013.8,10000,15.71,70.18,Babil
8-Nov,1.660991304,0.983511344,0.805464989,0.862744032,32.45,44.45,3.67,21.69,1015.51,10000,15.8,69.6,Babil
9-Nov,0.74883193,0.356288888,0.875683596,0.900983672,32.45,44.45,3.5,19.65,1016.91,9750,15.4,77.15,Babil
10-Nov,1.708343036,0.504376533,0.715549338,1.602862432,32.45,44.45,2,20.37,1015.1,9333.33,15,73.53,Babil
12-Nov,1.659330753,0.74883193,0.983511344,0.414516657,32.45,44.45,3.33,20.2,1017.84,10000,14.46,70.6,Babil
13-Nov,0.510436955,1.708343036,0.356288888,0.213745248,32.45,44.45,6.33,18.5,1019.23,10000,9.7,60.02,Babil
14-Nov,1.21541869,1.097622197,0.504376533,1.104336463,32.45,44.45,3,18.29,1018.01,10000,10.01,60.79,Babil
15-Nov,0.774604443,1.659330753,1.660991304,0.805464989,32.45,44.45,4,17.97,1015.77,10000,9.26,59.65,Babil
16-Nov,2.275188603,0.510436955,0.74883193,0.875683596,32.45,44.45,2,18.67,1016.57,10000,9.72,58.44,Babil
17-Nov,0.826944618,1.21541869,1.708343036,0.715549338,32.45,44.45,4.5,18.37,1018.67,10000,11.43,65.54,Babil
18-Nov,2.205695637,0.774604443,1.097622197,1.736557227,32.45,44.45,2.67,16.38,1019.56,10000,10.41,69.6,Babil
19-Nov,1.313036931,2.275188603,1.659330753,0.983511344,32.45,44.45,3,16.97,1017.2,10000,9.9,65.25,Babil
20-Nov,1.027318645,0.826944618,0.510436955,0.356288888,32.45,44.45,4.86,19.33,1012.48,9375,12.45,65.42,Babil
21-Nov,0.927146582,2.205695637,1.21541869,0.504376533,32.45,44.45,2.67,18.03,1011.73,9500,15.85,87.46,Babil
22-Nov,1.910770012,1.313036931,0.774604443,1.660991304,32.45,44.45,3,15.03,1017.43,10000,11.92,82.25,Babil
23-Nov,0.84458805,1.027318645,2.275188603,0.74883193,32.45,44.45,4,14.09,1018.41,10000,8.21,70.59,Babil
24-Nov,2.269542655,0.927146582,0.826944618,1.708343036,32.45,44.45,2.5,13.14,1018.37,10000,6.7,67.8,Babil
25-Nov,0.956725255,1.910770012,2.205695637,1.097622197,32.45,44.45,3.5,13.8,1014.47,10000,7.06,66.73,Babil
26-Nov,2.561662245,0.84458805,1.313036931,1.659330753,32.45,44.45,6.8,17.55,1009.55,10000,8.63,57.8,Babil
27-Nov,0.241651799,2.269542655,1.027318645,0.510436955,32.45,44.45,10,18.5,1016.6,10000,11.14,63.55,Babil
28-Nov,0.423626901,0.956725255,0.927146582,1.21541869,32.45,44.45,2.75,15.19,1017.8,7714.29,13.54,90.12,Babil
29-Nov,0.429827351,2.561662245,1.910770012,0.774604443,32.45,44.45,4,15.38,1017.78,10000,12.8,85.23,Babil
30-Nov,0.483541649,0.241651799,0.84458805,2.275188603,32.45,44.45,2,14.51,1019.73,9428.57,10.93,80.79,Babil
3-Dec,0.412106303,0.483541649,2.561662245,1.313036931,32.45,44.45,2.33,15.28,1020.09,9750,12.3,83.42,Babil
4-Dec,0.458455419,0.255096633,0.241651799,1.027318645,32.45,44.45,2.5,14.2,1019.04,9250,11.14,82.96,Babil
6-Dec,0.425783588,0.412106303,0.429827351,1.910770012,32.45,44.45,7,14.05,1013.13,10000,9.3,75.1,Babil
7-Dec,0.333495181,0.458455419,0.483541649,0.84458805,32.45,44.45,4,12.87,1021.48,10000,6.3,67.2,Babil
8-Dec,0.221754967,0.330446074,0.255096633,2.269542655,32.45,44.45,2,12.45,1021.7,10000,7.25,73.7,Babil
9-Dec,0.229736746,0.425783588,0.799427718,0.956725255,32.45,44.45,2.5,14.3,1019.18,10000,9.98,77.05,Babil
10-Dec,1.289988254,0.333495181,0.412106303,2.561662245,32.45,44.45,4.75,12.83,1020.09,9000,8.6,76.86,Babil
11-Dec,0.267665578,0.221754967,0.458455419,0.241651799,32.45,44.45,2.67,11.98,1020.28,10000,7.49,76.25,Babil
12-Dec,0.618123345,0.229736746,0.330446074,0.423626901,32.45,44.45,2,12.1,1021.16,9750,7.16,74.77,Babil
14-Dec,0.725951764,0.267665578,0.333495181,0.483541649,32.45,44.45,2.5,13.79,1018.24,10000,7.43,69.03,Babil
15-Dec,0.770365733,0.618123345,0.221754967,0.255096633,32.45,44.45,7.33,16.13,1013.83,8750,8.71,65.32,Babil
16-Dec,0.885500822,0.871684406,0.229736746,0.799427718,32.45,44.45,2.25,15.33,1014.79,9250,11.83,80.78,Babil
18-Dec,0.670401757,0.770365733,0.267665578,0.458455419,32.45,44.45,4,13.06,1020.36,5400,11.38,89.89,Babil
19-Dec,0.806513221,0.885500822,0.618123345,0.330446074,32.45,44.45,3,10.78,1023.48,6275,9.4,91.42,Babil
20-Dec,1.045513577,0.51400578,0.871684406,0.425783588,32.45,44.45,2,11.23,1025.19,6471.43,8.46,84.22,Babil
21-Dec,0.622741931,0.670401757,0.725951764,0.333495181,32.45,44.45,3,11.66,1024.66,8428.57,7.61,78.59,Babil
22-Dec,0.453193272,0.806513221,0.770365733,0.221754967,32.45,44.45,2,13.07,1021.49,9714.29,8.17,73.92,Babil
23-Dec,1.203737316,1.045513577,0.885500822,0.229736746,32.45,44.45,5,12.6,1015.73,10000,7.06,70.25,Babil
24-Dec,0.65733745,0.622741931,0.51400578,1.289988254,32.45,44.45,3.5,9.86,1017.56,10000,6.07,78.18,Babil
25-Dec,0.502680829,0.453193272,0.670401757,0.267665578,32.45,44.45,5,6.34,1025.06,10000,-1.16,61.06,Babil
26-Dec,0.222675721,1.203737316,0.806513221,0.618123345,32.45,44.45,3.67,7.38,1026.63,10000,-0.94,58.39,Babil
27-Dec,0.230472185,0.65733745,1.045513577,0.871684406,32.45,44.45,3.5,8.53,1025.58,10000,1.11,60.43,Babil
28-Dec,0.563973134,0.502680829,0.622741931,0.725951764,32.45,44.45,2,11.8,1024.75,10000,0.83,48.23,Babil
30-Dec,0.52111817,0.230472185,1.203737316,0.885500822,32.45,44.45,2,12.67,1021,10000,4.73,60.43,Babil
30-Mar,2.166707683,2.431283085,1.358356902,4.732830293,33.2666666,44.2333333,4.37,18.45,1012.2,9921.43,6.19,47.07,Baghdad
31-Mar,1.742590287,1.608379732,0.652955693,13.34212915,33.2666666,44.2333333,2.52,21.91,1014.29,9918.18,7.46,41.24,Baghdad
1-Apr,0.124998495,1.392398481,1.611786246,3.048187561,33.2666666,44.2333333,7.24,23.7,1008.29,8620.63,8.52,40.67,Baghdad
2-Apr,0.350349906,2.166707683,1.772772241,3.313782241,33.2666666,44.2333333,3.7,20.2,1013.58,9877.27,8.2,47.71,Baghdad
3-Apr,0.666245036,1.742590287,2.431283085,1.927713059,33.2666666,44.2333333,2.51,21.2,1014.55,9920,8.14,45.18,Baghdad
4-Apr,0.440227664,0.124998495,1.608379732,0.219546203,33.2666666,44.2333333,4.11,20.15,1017.61,9918.75,6.84,44.56,Baghdad
5-Apr,3.187002834,0.350349906,1.392398481,1.681454366,33.2666666,44.2333333,2.17,21.38,1019.13,9918.18,6.68,41.52,Baghdad
6-Apr,0.605713929,0.666245036,2.166707683,1.358356902,33.2666666,44.2333333,5.07,24.75,1013.09,9871.88,9.62,39.37,Baghdad
7-Apr,2.800589604,0.440227664,1.742590287,0.652955693,33.2666666,44.2333333,3.21,22.8,1010.63,9877.78,10.27,46.63,Baghdad
8-Apr,2.026312697,3.187002834,0.124998495,1.611786246,33.2666666,44.2333333,3.21,24.33,1009.01,9928.07,11.49,46.45,Baghdad
9-Apr,1.566651225,0.605713929,0.350349906,1.772772241,33.2666666,44.2333333,2.46,23.76,1005.57,9615.91,13.84,54.22,Baghdad
10-Apr,1.328090099,2.800589604,0.666245036,2.431283085,33.2666666,44.2333333,3.58,21.4,1007.15,9919.44,6.86,41.73,Baghdad
11-Apr,1.30812531,2.026312697,0.440227664,1.608379732,33.2666666,44.2333333,3.4,21.21,1011.16,9931.58,6.39,39.34,Baghdad
12-Apr,1.391734056,1.566651225,3.187002834,1.392398481,33.2666666,44.2333333,2.98,20.82,1014.39,9940.63,7.71,44.72,Baghdad
13-Apr,0.700184132,1.328090099,0.605713929,2.166707683,33.2666666,44.2333333,3.55,21.62,1016.14,9926.19,5.62,38.88,Baghdad
14-Apr,0.504914721,1.30812531,2.800589604,1.742590287,33.2666666,44.2333333,4.2,21.57,1016.24,9493.18,4.01,35.37,Baghdad
15-Apr,0.411543241,1.391734056,2.026312697,0.124998495,33.2666666,44.2333333,4.49,22.78,1014.94,9914.58,2.96,30.86,Baghdad
16-Apr,0.659714628,0.700184132,1.566651225,0.350349906,33.2666666,44.2333333,2.13,23.43,1012.04,9897.92,4.15,31.41,Baghdad
17-Apr,1.275578923,0.504914721,1.328090099,0.666245036,33.2666666,44.2333333,2.91,25.99,1010.44,9918.06,5.58,29.47,Baghdad
18-Apr,0.719144233,0.411543241,1.30812531,0.440227664,33.2666666,44.2333333,4.3,23.73,1012.09,9922.5,8.64,40.17,Baghdad
19-Apr,0.57383633,0.659714628,1.391734056,3.187002834,33.2666666,44.2333333,1.76,23.61,1013.19,9837.5,9.55,43.48,Baghdad
20-Apr,1.40780842,1.275578923,0.700184132,0.605713929,33.2666666,44.2333333,2.73,26.2,1011.69,9780,8.89,36.1,Baghdad
21-Apr,1.676138864,0.719144233,0.504914721,2.800589604,33.2666666,44.2333333,2.45,27.98,1011.15,8544.17,9.02,33.01,Baghdad
22-Apr,1.407209311,0.57383633,0.411543241,2.026312697,33.2666666,44.2333333,5.08,28.23,1008.41,9920,11.66,38.82,Baghdad
23-Apr,1.967942187,1.40780842,0.659714628,1.566651225,33.2666666,44.2333333,4.49,29.19,1004.56,9572.73,10.97,34.62,Baghdad
24-Apr,1.393755093,1.676138864,1.275578923,1.328090099,33.2666666,44.2333333,4.12,26.54,1006.39,9917.39,8.99,34.29,Baghdad
25-Apr,3.489118481,1.407209311,0.719144233,1.30812531,33.2666666,44.2333333,5.89,28.16,1001.1,8981.88,8.01,29.98,Baghdad
26-Apr,2.900113211,1.967942187,0.57383633,1.391734056,33.2666666,44.2333333,5.26,22.44,1007.01,9938.24,8.5,42.96,Baghdad
27-Apr,0.803395352,1.393755093,1.40780842,0.700184132,33.2666666,44.2333333,2.77,23.53,1011.53,9926.32,6.03,34.98,Baghdad
28-Apr,1.673411105,3.489118481,1.676138864,0.504914721,33.2666666,44.2333333,4.83,26.75,1009.05,9868.75,5.33,25.92,Baghdad
29-Apr,1.48443784,2.900113211,1.407209311,0.411543241,33.2666666,44.2333333,4.56,22.64,1008.73,9800,9.84,45.94,Baghdad
30-Apr,1.159513188,0.803395352,1.967942187,0.659714628,33.2666666,44.2333333,2.16,24.47,1010.07,9803.13,9.96,42.68,Baghdad
1-May,2.171317868,1.673411105,1.393755093,1.275578923,33.2666666,44.2333333,3.78,28.05,1008.11,9834.21,8.26,31.28,Baghdad
2-May,2.073687079,1.48443784,3.489118481,0.719144233,33.2666666,44.2333333,3.52,25.71,1006.85,9927.5,8.79,36.81,Baghdad
3-May,3.098182171,1.159513188,2.900113211,0.57383633,33.2666666,44.2333333,2.55,26.91,1009.24,9918.18,6.69,29.71,Baghdad
4-May,1.674070204,2.171317868,0.803395352,1.40780842,33.2666666,44.2333333,6.96,31.14,1008.63,9793.75,5.54,22.47,Baghdad
5-May,1.680824852,2.073687079,1.673411105,1.676138864,33.2666666,44.2333333,6.15,32.4,1003.46,7434.62,6.76,21.22,Baghdad
6-May,1.378046357,3.098182171,1.48443784,1.407209311,33.2666666,44.2333333,6.24,23.93,1007.46,9505.88,7.09,35.58,Baghdad
7-May,1.318736061,1.674070204,1.159513188,1.967942187,33.2666666,44.2333333,3.31,25.02,1012.99,9915.22,7.48,34.15,Baghdad
8-May,1.247644938,1.680824852,2.171317868,1.393755093,33.2666666,44.2333333,1.92,27.63,1012.21,9326.09,7.81,30.83,Baghdad
9-May,1.844504984,1.378046357,2.073687079,3.489118481,33.2666666,44.2333333,8.2,31.64,1004.35,7357.97,8.09,24.78,Baghdad
10-May,2.153982129,1.318736061,3.098182171,2.900113211,33.2666666,44.2333333,3.77,25.46,1012.36,9193.06,8.63,36.19,Baghdad
11-May,1.581364404,1.247644938,1.674070204,0.803395352,33.2666666,44.2333333,4.36,27.09,1013.85,9916.67,6.16,28.98,Baghdad
12-May,2.126043156,1.844504984,1.680824852,1.673411105,33.2666666,44.2333333,5.02,26.84,1013.53,9915.97,3.98,25.67,Baghdad
13-May,2.293013984,2.153982129,1.378046357,1.48443784,33.2666666,44.2333333,4.34,28.68,1011.16,9915.97,4.76,23.97,Baghdad
14-May,1.81542641,1.581364404,1.318736061,1.159513188,33.2666666,44.2333333,3.48,30.75,1008.23,9916.67,8.33,26.73,Baghdad
15-May,0.749531316,2.126043156,1.247644938,2.171317868,33.2666666,44.2333333,4.61,31.6,1007.89,9916.67,7.65,24.31,Baghdad
16-May,1.259237701,2.293013984,1.844504984,2.073687079,33.2666666,44.2333333,2.87,30.74,1007.77,9919.05,7.78,25.59,Baghdad
17-May,2.089400778,1.81542641,2.153982129,3.098182171,33.2666666,44.2333333,1.96,33.11,1007.3,9879.17,8.18,23.4,Baghdad
18-May,2.262667677,0.749531316,1.581364404,1.674070204,33.2666666,44.2333333,2.19,33.26,1007.25,9870.83,10.09,25.79,Baghdad
